,micrograph,created_at,_rlnCtfFigureOfMerit #11,_rlnDefocusAngle #5,_rlnCtfMaxResolution #12,motioncor_aligned_no_DW,gctf_ctf_fit,motioncor_log,gctf_epa_log,Defocus_U,_rlnDetectorPixelSize #10,Defocus_V,_rlnVoltage #6,Resolution,_rlnDefocusU #3,_rlnSphericalAberration #7,_rlnPhaseShift #13,_rlnMagnification #9,Angle,_rlnAmplitudeContrast #8,_rlnCtfImage #2,_rlnMicrographName #1,gctf_log,_rlnDefocusV #4,motioncor_aligned_DW,Defocus,delta_Defocus
232,20S_205_Mar28_23.14.16,2017-12-15 16:18:03.223167,0.037531999999999996,44.162537,2.619952,motioncor/20S_205_Mar28_23.14.16.mrc,gctf/20S_205_Mar28_23.14.16.ctf,motioncor/20S_205_Mar28_23.14.16_DriftCorr.log,gctf/20S_205_Mar28_23.14.16_EPA.log,5.15538,1.06,5.264130000000001,300.0,3.033436,5155.377441,2.62,24.657919,10000.0,44.16,0.1,/home/viktor/Downloads/input/20S_205_Mar28_23.14.16/20S_205_Mar28_23.14.16.ctf:mrc,/home/viktor/Downloads/input/20S_205_Mar28_23.14.16/20S_205_Mar28_23.14.16.mrc,gctf/20S_205_Mar28_23.14.16_gctf.log,5264.128418,motioncor/20S_205_Mar28_23.14.16_DW.mrc,5.209755,-0.10874999999999968
233,20S_203_Mar28_23.09.46,2017-12-15 16:18:33.695010,0.030951999999999997,17.639742000000002,2.4514,motioncor/20S_203_Mar28_23.09.46.mrc,gctf/20S_203_Mar28_23.09.46.ctf,motioncor/20S_203_Mar28_23.09.46_DriftCorr.log,gctf/20S_203_Mar28_23.09.46_EPA.log,4.7255400000000005,1.06,4.53748,300.0,3.232054,4725.543457,2.62,112.560822,10000.0,17.64,0.1,/home/viktor/Downloads/input/20S_203_Mar28_23.09.46/20S_203_Mar28_23.09.46.ctf:mrc,/home/viktor/Downloads/input/20S_203_Mar28_23.09.46/20S_203_Mar28_23.09.46.mrc,gctf/20S_203_Mar28_23.09.46_gctf.log,4537.480957,motioncor/20S_203_Mar28_23.09.46_DW.mrc,4.6315100000000005,0.1880600000000001
234,20S_202_Mar28_23.07.44,2017-12-15 16:19:04.164097,0.030996,24.011039999999998,3.184663,motioncor/20S_202_Mar28_23.07.44.mrc,gctf/20S_202_Mar28_23.07.44.ctf,motioncor/20S_202_Mar28_23.07.44_DriftCorr.log,gctf/20S_202_Mar28_23.07.44_EPA.log,4.73269,1.06,4.523219999999999,300.0,3.315939,4732.685059,2.62,112.670227,10000.0,24.01,0.1,/home/viktor/Downloads/input/20S_202_Mar28_23.07.44/20S_202_Mar28_23.07.44.ctf:mrc,/home/viktor/Downloads/input/20S_202_Mar28_23.07.44/20S_202_Mar28_23.07.44.mrc,gctf/20S_202_Mar28_23.07.44_gctf.log,4523.217285,motioncor/20S_202_Mar28_23.07.44_DW.mrc,4.627955,0.2094699999999996
235,20S_198_Mar28_22.59.14,2017-12-15 16:19:34.640688,0.035606,23.81916,2.967131,motioncor/20S_198_Mar28_22.59.14.mrc,gctf/20S_198_Mar28_22.59.14.ctf,motioncor/20S_198_Mar28_22.59.14_DriftCorr.log,gctf/20S_198_Mar28_22.59.14_EPA.log,6.11143,1.06,5.8553500000000005,300.0,3.118363,6111.429199,2.62,107.67855800000001,10000.0,23.82,0.1,/home/viktor/Downloads/input/20S_198_Mar28_22.59.14/20S_198_Mar28_22.59.14.ctf:mrc,/home/viktor/Downloads/input/20S_198_Mar28_22.59.14/20S_198_Mar28_22.59.14.mrc,gctf/20S_198_Mar28_22.59.14_gctf.log,5855.348145,motioncor/20S_198_Mar28_22.59.14_DW.mrc,5.98339,0.25607999999999986
236,20S_197_Mar28_22.57.12,2017-12-15 16:20:05.570634,0.034009,22.133497,2.909497,motioncor/20S_197_Mar28_22.57.12.mrc,gctf/20S_197_Mar28_22.57.12.ctf,motioncor/20S_197_Mar28_22.57.12_DriftCorr.log,gctf/20S_197_Mar28_22.57.12_EPA.log,6.443230000000001,1.06,6.17261,300.0,3.453005,6443.229492,2.62,104.114761,10000.0,22.13,0.1,/home/viktor/Downloads/input/20S_197_Mar28_22.57.12/20S_197_Mar28_22.57.12.ctf:mrc,/home/viktor/Downloads/input/20S_197_Mar28_22.57.12/20S_197_Mar28_22.57.12.mrc,gctf/20S_197_Mar28_22.57.12_gctf.log,6172.612305,motioncor/20S_197_Mar28_22.57.12_DW.mrc,6.307919999999999,0.2706200000000001
237,20S_196_Mar28_22.55.10,2017-12-15 16:20:36.505233,0.034286000000000004,22.894835999999998,2.915356,motioncor/20S_196_Mar28_22.55.10.mrc,gctf/20S_196_Mar28_22.55.10.ctf,motioncor/20S_196_Mar28_22.55.10_DriftCorr.log,gctf/20S_196_Mar28_22.55.10_EPA.log,6.59714,1.06,6.30684,300.0,3.412317,6597.138184,2.62,103.294617,10000.0,22.89,0.1,/home/viktor/Downloads/input/20S_196_Mar28_22.55.10/20S_196_Mar28_22.55.10.ctf:mrc,/home/viktor/Downloads/input/20S_196_Mar28_22.55.10/20S_196_Mar28_22.55.10.mrc,gctf/20S_196_Mar28_22.55.10_gctf.log,6306.842285,motioncor/20S_196_Mar28_22.55.10_DW.mrc,6.45199,0.2903000000000002
238,20S_195_Mar28_22.53.07,2017-12-15 16:21:07.491141,0.048297,19.080647,3.078583,motioncor/20S_195_Mar28_22.53.07.mrc,gctf/20S_195_Mar28_22.53.07.ctf,motioncor/20S_195_Mar28_22.53.07_DriftCorr.log,gctf/20S_195_Mar28_22.53.07_EPA.log,7.34715,1.06,7.02268,300.0,3.305845,7347.154785,2.62,101.274078,10000.0,19.08,0.1,/home/viktor/Downloads/input/20S_195_Mar28_22.53.07/20S_195_Mar28_22.53.07.ctf:mrc,/home/viktor/Downloads/input/20S_195_Mar28_22.53.07/20S_195_Mar28_22.53.07.mrc,gctf/20S_195_Mar28_22.53.07_gctf.log,7022.675293000001,motioncor/20S_195_Mar28_22.53.07_DW.mrc,7.184914999999999,0.3244699999999998
239,20S_194_Mar28_22.51.04,2017-12-15 16:21:37.985137,0.046224,23.920113,2.9430080000000003,motioncor/20S_194_Mar28_22.51.04.mrc,gctf/20S_194_Mar28_22.51.04.ctf,motioncor/20S_194_Mar28_22.51.04_DriftCorr.log,gctf/20S_194_Mar28_22.51.04_EPA.log,7.043410000000001,1.06,6.75218,300.0,3.354347,7043.40918,2.62,94.703583,10000.0,23.92,0.1,/home/viktor/Downloads/input/20S_194_Mar28_22.51.04/20S_194_Mar28_22.51.04.ctf:mrc,/home/viktor/Downloads/input/20S_194_Mar28_22.51.04/20S_194_Mar28_22.51.04.mrc,gctf/20S_194_Mar28_22.51.04_gctf.log,6752.18457,motioncor/20S_194_Mar28_22.51.04_DW.mrc,6.8977949999999995,0.2912299999999997
240,20S_193_Mar28_22.49.02,2017-12-15 16:22:08.449567,0.043907,22.221027,3.116126,motioncor/20S_193_Mar28_22.49.02.mrc,gctf/20S_193_Mar28_22.49.02.ctf,motioncor/20S_193_Mar28_22.49.02_DriftCorr.log,gctf/20S_193_Mar28_22.49.02_EPA.log,6.6487,1.06,6.36963,300.0,3.261171,6648.69873,2.62,100.19686899999999,10000.0,22.22,0.1,/home/viktor/Downloads/input/20S_193_Mar28_22.49.02/20S_193_Mar28_22.49.02.ctf:mrc,/home/viktor/Downloads/input/20S_193_Mar28_22.49.02/20S_193_Mar28_22.49.02.mrc,gctf/20S_193_Mar28_22.49.02_gctf.log,6369.625488000001,motioncor/20S_193_Mar28_22.49.02_DW.mrc,6.509165,0.27906999999999993
241,20S_192_Mar28_22.47.01,2017-12-15 16:22:38.930613,0.041824,25.287966,2.385437,motioncor/20S_192_Mar28_22.47.01.mrc,gctf/20S_192_Mar28_22.47.01.ctf,motioncor/20S_192_Mar28_22.47.01_DriftCorr.log,gctf/20S_192_Mar28_22.47.01_EPA.log,6.40846,1.06,6.14351,300.0,3.3517589999999995,6408.460938,2.62,102.471817,10000.0,25.29,0.1,/home/viktor/Downloads/input/20S_192_Mar28_22.47.01/20S_192_Mar28_22.47.01.ctf:mrc,/home/viktor/Downloads/input/20S_192_Mar28_22.47.01/20S_192_Mar28_22.47.01.mrc,gctf/20S_192_Mar28_22.47.01_gctf.log,6143.512695,motioncor/20S_192_Mar28_22.47.01_DW.mrc,6.2759849999999995,0.2649499999999998
242,20S_191_Mar28_22.44.59,2017-12-15 16:23:09.437183,0.043465,23.03376,2.448636,motioncor/20S_191_Mar28_22.44.59.mrc,gctf/20S_191_Mar28_22.44.59.ctf,motioncor/20S_191_Mar28_22.44.59_DriftCorr.log,gctf/20S_191_Mar28_22.44.59_EPA.log,6.18857,1.06,5.9479999999999995,300.0,3.008227,6188.571289,2.62,101.470551,10000.0,23.03,0.1,/home/viktor/Downloads/input/20S_191_Mar28_22.44.59/20S_191_Mar28_22.44.59.ctf:mrc,/home/viktor/Downloads/input/20S_191_Mar28_22.44.59/20S_191_Mar28_22.44.59.mrc,gctf/20S_191_Mar28_22.44.59_gctf.log,5947.995117,motioncor/20S_191_Mar28_22.44.59_DW.mrc,6.068285,0.24056999999999906
243,20S_190_Mar28_22.42.57,2017-12-15 16:23:39.933162,0.048376999999999996,22.074398000000002,2.833581,motioncor/20S_190_Mar28_22.42.57.mrc,gctf/20S_190_Mar28_22.42.57.ctf,motioncor/20S_190_Mar28_22.42.57_DriftCorr.log,gctf/20S_190_Mar28_22.42.57_EPA.log,5.84276,1.06,5.6173199999999985,300.0,3.031319,5842.76123,2.62,84.35611,10000.0,22.07,0.1,/home/viktor/Downloads/input/20S_190_Mar28_22.42.57/20S_190_Mar28_22.42.57.ctf:mrc,/home/viktor/Downloads/input/20S_190_Mar28_22.42.57/20S_190_Mar28_22.42.57.mrc,gctf/20S_190_Mar28_22.42.57_gctf.log,5617.316895,motioncor/20S_190_Mar28_22.42.57_DW.mrc,5.73004,0.22544000000000075
244,20S_189_Mar28_22.40.55,2017-12-15 16:24:10.398794,0.041669,20.964134,2.658433,motioncor/20S_189_Mar28_22.40.55.mrc,gctf/20S_189_Mar28_22.40.55.ctf,motioncor/20S_189_Mar28_22.40.55_DriftCorr.log,gctf/20S_189_Mar28_22.40.55_EPA.log,5.453530000000001,1.06,5.195790000000001,300.0,2.953012,5453.527344,2.62,86.016678,10000.0,20.96,0.1,/home/viktor/Downloads/input/20S_189_Mar28_22.40.55/20S_189_Mar28_22.40.55.ctf:mrc,/home/viktor/Downloads/input/20S_189_Mar28_22.40.55/20S_189_Mar28_22.40.55.mrc,gctf/20S_189_Mar28_22.40.55_gctf.log,5195.794922,motioncor/20S_189_Mar28_22.40.55_DW.mrc,5.32466,0.2577400000000001
245,20S_188_Mar28_22.38.53,2017-12-15 16:24:40.907759,0.035406,21.167953,2.6847220000000003,motioncor/20S_188_Mar28_22.38.53.mrc,gctf/20S_188_Mar28_22.38.53.ctf,motioncor/20S_188_Mar28_22.38.53_DriftCorr.log,gctf/20S_188_Mar28_22.38.53_EPA.log,5.22806,1.06,4.974080000000001,300.0,2.931093,5228.063477000001,2.62,97.975029,10000.0,21.17,0.1,/home/viktor/Downloads/input/20S_188_Mar28_22.38.53/20S_188_Mar28_22.38.53.ctf:mrc,/home/viktor/Downloads/input/20S_188_Mar28_22.38.53/20S_188_Mar28_22.38.53.mrc,gctf/20S_188_Mar28_22.38.53_gctf.log,4974.082031,motioncor/20S_188_Mar28_22.38.53_DW.mrc,5.10107,0.2539800000000003
246,20S_187_Mar28_22.36.52,2017-12-15 16:25:11.441408,0.030307999999999998,20.279526,2.837283,motioncor/20S_187_Mar28_22.36.52.mrc,gctf/20S_187_Mar28_22.36.52.ctf,motioncor/20S_187_Mar28_22.36.52_DriftCorr.log,gctf/20S_187_Mar28_22.36.52_EPA.log,4.80403,1.06,4.57696,300.0,3.029205,4804.033691,2.62,100.83824200000001,10000.0,20.28,0.1,/home/viktor/Downloads/input/20S_187_Mar28_22.36.52/20S_187_Mar28_22.36.52.ctf:mrc,/home/viktor/Downloads/input/20S_187_Mar28_22.36.52/20S_187_Mar28_22.36.52.mrc,gctf/20S_187_Mar28_22.36.52_gctf.log,4576.95752,motioncor/20S_187_Mar28_22.36.52_DW.mrc,4.690494999999999,0.22707000000000035
247,20S_186_Mar28_22.34.50,2017-12-15 16:25:41.894606,0.027780000000000003,22.146411999999998,3.008227,motioncor/20S_186_Mar28_22.34.50.mrc,gctf/20S_186_Mar28_22.34.50.ctf,motioncor/20S_186_Mar28_22.34.50_DriftCorr.log,gctf/20S_186_Mar28_22.34.50_EPA.log,4.59753,1.06,4.36961,300.0,3.212929,4597.532227000001,2.62,96.019684,10000.0,22.15,0.1,/home/viktor/Downloads/input/20S_186_Mar28_22.34.50/20S_186_Mar28_22.34.50.ctf:mrc,/home/viktor/Downloads/input/20S_186_Mar28_22.34.50/20S_186_Mar28_22.34.50.mrc,gctf/20S_186_Mar28_22.34.50_gctf.log,4369.606445,motioncor/20S_186_Mar28_22.34.50_DW.mrc,4.4835699999999985,0.2279200000000001
248,20S_185_Mar28_22.32.48,2017-12-15 16:26:12.583755,0.029658999999999998,17.52401,2.911448,motioncor/20S_185_Mar28_22.32.48.mrc,gctf/20S_185_Mar28_22.32.48.ctf,motioncor/20S_185_Mar28_22.32.48_DriftCorr.log,gctf/20S_185_Mar28_22.32.48_EPA.log,4.70769,1.06,4.50539,300.0,3.308362,4707.686035,2.62,87.008537,10000.0,17.52,0.1,/home/viktor/Downloads/input/20S_185_Mar28_22.32.48/20S_185_Mar28_22.32.48.ctf:mrc,/home/viktor/Downloads/input/20S_185_Mar28_22.32.48/20S_185_Mar28_22.32.48.mrc,gctf/20S_185_Mar28_22.32.48_gctf.log,4505.38916,motioncor/20S_185_Mar28_22.32.48_DW.mrc,4.60654,0.20229999999999929
249,20S_184_Mar28_22.30.46,2017-12-15 16:26:43.617469,0.033482,19.625988,2.806124,motioncor/20S_184_Mar28_22.30.46.mrc,gctf/20S_184_Mar28_22.30.46.ctf,motioncor/20S_184_Mar28_22.30.46_DriftCorr.log,gctf/20S_184_Mar28_22.30.46_EPA.log,4.7729300000000014,1.06,4.559939999999999,300.0,2.886299,4772.929199,2.62,93.38748199999999,10000.0,19.63,0.1,/home/viktor/Downloads/input/20S_184_Mar28_22.30.46/20S_184_Mar28_22.30.46.ctf:mrc,/home/viktor/Downloads/input/20S_184_Mar28_22.30.46/20S_184_Mar28_22.30.46.mrc,gctf/20S_184_Mar28_22.30.46_gctf.log,4559.944824,motioncor/20S_184_Mar28_22.30.46_DW.mrc,4.666435,0.21299000000000132
250,20S_183_Mar28_22.28.44,2017-12-15 16:27:14.473638,0.039306,20.658691,2.3698200000000003,motioncor/20S_183_Mar28_22.28.44.mrc,gctf/20S_183_Mar28_22.28.44.ctf,motioncor/20S_183_Mar28_22.28.44_DriftCorr.log,gctf/20S_183_Mar28_22.28.44_EPA.log,5.34635,1.06,5.09585,300.0,3.050478,5346.349609000001,2.62,83.806602,10000.0,20.66,0.1,/home/viktor/Downloads/input/20S_183_Mar28_22.28.44/20S_183_Mar28_22.28.44.ctf:mrc,/home/viktor/Downloads/input/20S_183_Mar28_22.28.44/20S_183_Mar28_22.28.44.mrc,gctf/20S_183_Mar28_22.28.44_gctf.log,5095.850586,motioncor/20S_183_Mar28_22.28.44_DW.mrc,5.221100000000002,0.2504999999999997
251,20S_182_Mar28_22.26.31,2017-12-15 16:27:45.338517,0.03238,27.164597999999998,2.933072,motioncor/20S_182_Mar28_22.26.31.mrc,gctf/20S_182_Mar28_22.26.31.ctf,motioncor/20S_182_Mar28_22.26.31_DriftCorr.log,gctf/20S_182_Mar28_22.26.31_EPA.log,6.358770000000002,1.06,6.080830000000001,300.0,3.022881,6358.766602000001,2.62,85.026321,10000.0,27.16,0.1,/home/viktor/Downloads/input/20S_182_Mar28_22.26.31/20S_182_Mar28_22.26.31.ctf:mrc,/home/viktor/Downloads/input/20S_182_Mar28_22.26.31/20S_182_Mar28_22.26.31.mrc,gctf/20S_182_Mar28_22.26.31_gctf.log,6080.832031,motioncor/20S_182_Mar28_22.26.31_DW.mrc,6.2198,0.27794000000000096
252,20S_181_Mar28_22.24.30,2017-12-15 16:28:15.812341,0.032552,27.942207,2.949002,motioncor/20S_181_Mar28_22.24.30.mrc,gctf/20S_181_Mar28_22.24.30.ctf,motioncor/20S_181_Mar28_22.24.30_DriftCorr.log,gctf/20S_181_Mar28_22.24.30_EPA.log,6.8183300000000004,1.06,6.54197,300.0,3.283356,6818.334961,2.62,81.108772,10000.0,27.94,0.1,/home/viktor/Downloads/input/20S_181_Mar28_22.24.30/20S_181_Mar28_22.24.30.ctf:mrc,/home/viktor/Downloads/input/20S_181_Mar28_22.24.30/20S_181_Mar28_22.24.30.mrc,gctf/20S_181_Mar28_22.24.30_gctf.log,6541.973633,motioncor/20S_181_Mar28_22.24.30_DW.mrc,6.6801499999999985,0.2763599999999995
253,20S_179_Mar28_22.20.26,2017-12-15 16:28:46.271320,0.044264,22.048145,3.087335,motioncor/20S_179_Mar28_22.20.26.mrc,gctf/20S_179_Mar28_22.20.26.ctf,motioncor/20S_179_Mar28_22.20.26_DriftCorr.log,gctf/20S_179_Mar28_22.20.26_EPA.log,6.96041,1.06,6.656460000000001,300.0,3.4778860000000003,6960.407227,2.62,72.386002,10000.0,22.05,0.1,/home/viktor/Downloads/input/20S_179_Mar28_22.20.26/20S_179_Mar28_22.20.26.ctf:mrc,/home/viktor/Downloads/input/20S_179_Mar28_22.20.26/20S_179_Mar28_22.20.26.mrc,gctf/20S_179_Mar28_22.20.26_gctf.log,6656.461914,motioncor/20S_179_Mar28_22.20.26_DW.mrc,6.8084349999999985,0.3039499999999995
254,20S_178_Mar28_22.17.59,2017-12-15 16:29:16.843800,0.040958999999999995,26.095867000000002,2.775642,motioncor/20S_178_Mar28_22.17.59.mrc,gctf/20S_178_Mar28_22.17.59.ctf,motioncor/20S_178_Mar28_22.17.59_DriftCorr.log,gctf/20S_178_Mar28_22.17.59_EPA.log,6.741149999999998,1.06,6.43355,300.0,3.401629,6741.153809,2.62,72.202545,10000.0,26.1,0.1,/home/viktor/Downloads/input/20S_178_Mar28_22.17.59/20S_178_Mar28_22.17.59.ctf:mrc,/home/viktor/Downloads/input/20S_178_Mar28_22.17.59/20S_178_Mar28_22.17.59.mrc,gctf/20S_178_Mar28_22.17.59_gctf.log,6433.549316,motioncor/20S_178_Mar28_22.17.59_DW.mrc,6.587350000000002,0.30759999999999893
255,20S_177_Mar28_22.15.58,2017-12-15 16:29:47.354744,0.041158,25.063587,2.915356,motioncor/20S_177_Mar28_22.15.58.mrc,gctf/20S_177_Mar28_22.15.58.ctf,motioncor/20S_177_Mar28_22.15.58_DriftCorr.log,gctf/20S_177_Mar28_22.15.58_EPA.log,6.4433,1.06,6.1689,300.0,3.111662,6443.302734000001,2.62,71.919312,10000.0,25.06,0.1,/home/viktor/Downloads/input/20S_177_Mar28_22.15.58/20S_177_Mar28_22.15.58.ctf:mrc,/home/viktor/Downloads/input/20S_177_Mar28_22.15.58/20S_177_Mar28_22.15.58.mrc,gctf/20S_177_Mar28_22.15.58_gctf.log,6168.896484000001,motioncor/20S_177_Mar28_22.15.58_DW.mrc,6.306100000000002,0.2744
256,20S_176_Mar28_22.13.56,2017-12-15 16:30:17.921869,0.041613,24.268415,2.831734,motioncor/20S_176_Mar28_22.13.56.mrc,gctf/20S_176_Mar28_22.13.56.ctf,motioncor/20S_176_Mar28_22.13.56_DriftCorr.log,gctf/20S_176_Mar28_22.13.56_EPA.log,6.2504599999999995,1.06,5.97497,300.0,3.18233,6250.463867,2.62,70.601509,10000.0,24.27,0.1,/home/viktor/Downloads/input/20S_176_Mar28_22.13.56/20S_176_Mar28_22.13.56.ctf:mrc,/home/viktor/Downloads/input/20S_176_Mar28_22.13.56/20S_176_Mar28_22.13.56.mrc,gctf/20S_176_Mar28_22.13.56_gctf.log,5974.97168,motioncor/20S_176_Mar28_22.13.56_DW.mrc,6.1127150000000015,0.2754900000000005
257,20S_175_Mar28_22.11.55,2017-12-15 16:30:48.423383,0.035896,21.079714000000003,2.632654,motioncor/20S_175_Mar28_22.11.55.mrc,gctf/20S_175_Mar28_22.11.55.ctf,motioncor/20S_175_Mar28_22.11.55_DriftCorr.log,gctf/20S_175_Mar28_22.11.55_EPA.log,6.012630000000001,1.06,5.7528500000000005,300.0,3.006145,6012.633789,2.62,77.629745,10000.0,21.08,0.1,/home/viktor/Downloads/input/20S_175_Mar28_22.11.55/20S_175_Mar28_22.11.55.ctf:mrc,/home/viktor/Downloads/input/20S_175_Mar28_22.11.55/20S_175_Mar28_22.11.55.mrc,gctf/20S_175_Mar28_22.11.55_gctf.log,5752.848633,motioncor/20S_175_Mar28_22.11.55_DW.mrc,5.88274,0.25977999999999923
258,20S_174_Mar28_22.09.53,2017-12-15 16:31:18.894258,0.042627,21.334223,2.921237,motioncor/20S_174_Mar28_22.09.53.mrc,gctf/20S_174_Mar28_22.09.53.ctf,motioncor/20S_174_Mar28_22.09.53_DriftCorr.log,gctf/20S_174_Mar28_22.09.53_EPA.log,5.81534,1.06,5.594060000000002,300.0,3.037678,5815.341309,2.62,72.978775,10000.0,21.33,0.1,/home/viktor/Downloads/input/20S_174_Mar28_22.09.53/20S_174_Mar28_22.09.53.ctf:mrc,/home/viktor/Downloads/input/20S_174_Mar28_22.09.53/20S_174_Mar28_22.09.53.mrc,gctf/20S_174_Mar28_22.09.53_gctf.log,5594.056152,motioncor/20S_174_Mar28_22.09.53_DW.mrc,5.704700000000001,0.22127999999999928
259,20S_173_Mar28_22.07.52,2017-12-15 16:31:49.661785,0.040448000000000005,18.415405,2.732,motioncor/20S_173_Mar28_22.07.52.mrc,gctf/20S_173_Mar28_22.07.52.ctf,motioncor/20S_173_Mar28_22.07.52_DriftCorr.log,gctf/20S_173_Mar28_22.07.52_EPA.log,5.61794,1.06,5.38359,300.0,3.06988,5617.9375,2.62,63.805775,10000.0,18.42,0.1,/home/viktor/Downloads/input/20S_173_Mar28_22.07.52/20S_173_Mar28_22.07.52.ctf:mrc,/home/viktor/Downloads/input/20S_173_Mar28_22.07.52/20S_173_Mar28_22.07.52.mrc,gctf/20S_173_Mar28_22.07.52_gctf.log,5383.586914,motioncor/20S_173_Mar28_22.07.52_DW.mrc,5.500765,0.2343500000000001
260,20S_172_Mar28_22.05.50,2017-12-15 16:32:20.376151,0.036719,22.45285,2.487904,motioncor/20S_172_Mar28_22.05.50.mrc,gctf/20S_172_Mar28_22.05.50.ctf,motioncor/20S_172_Mar28_22.05.50_DriftCorr.log,gctf/20S_172_Mar28_22.05.50_EPA.log,5.18769,1.06,4.9561899999999985,300.0,2.939026,5187.69043,2.62,58.373566000000004,10000.0,22.45,0.1,/home/viktor/Downloads/input/20S_172_Mar28_22.05.50/20S_172_Mar28_22.05.50.ctf:mrc,/home/viktor/Downloads/input/20S_172_Mar28_22.05.50/20S_172_Mar28_22.05.50.mrc,gctf/20S_172_Mar28_22.05.50_gctf.log,4956.19043,motioncor/20S_172_Mar28_22.05.50_DW.mrc,5.071940000000001,0.2315000000000005
261,20S_171_Mar28_22.03.48,2017-12-15 16:32:50.820243,0.030517000000000002,15.99419,2.309346,motioncor/20S_171_Mar28_22.03.48.mrc,gctf/20S_171_Mar28_22.03.48.ctf,motioncor/20S_171_Mar28_22.03.48_DriftCorr.log,gctf/20S_171_Mar28_22.03.48_EPA.log,4.9568900000000005,1.06,4.728350000000002,300.0,3.268533,4956.887695,2.62,50.336472,10000.0,15.99,0.1,/home/viktor/Downloads/input/20S_171_Mar28_22.03.48/20S_171_Mar28_22.03.48.ctf:mrc,/home/viktor/Downloads/input/20S_171_Mar28_22.03.48/20S_171_Mar28_22.03.48.mrc,gctf/20S_171_Mar28_22.03.48_gctf.log,4728.34668,motioncor/20S_171_Mar28_22.03.48_DW.mrc,4.842620000000001,0.2285399999999997
262,20S_170_Mar28_22.01.47,2017-12-15 16:33:21.340171,0.027544,15.924631,2.309346,motioncor/20S_170_Mar28_22.01.47.mrc,gctf/20S_170_Mar28_22.01.47.ctf,motioncor/20S_170_Mar28_22.01.47_DriftCorr.log,gctf/20S_170_Mar28_22.01.47_EPA.log,4.6595900000000015,1.06,4.45756,300.0,3.266075,4659.589355,2.62,58.115849,10000.0,15.92,0.1,/home/viktor/Downloads/input/20S_170_Mar28_22.01.47/20S_170_Mar28_22.01.47.ctf:mrc,/home/viktor/Downloads/input/20S_170_Mar28_22.01.47/20S_170_Mar28_22.01.47.mrc,gctf/20S_170_Mar28_22.01.47_gctf.log,4457.562988000001,motioncor/20S_170_Mar28_22.01.47_DW.mrc,4.558575000000001,0.2020300000000006
263,20S_169_Mar28_21.59.46,2017-12-15 16:33:51.811301,0.030055000000000002,16.010071,2.584105,motioncor/20S_169_Mar28_21.59.46.mrc,gctf/20S_169_Mar28_21.59.46.ctf,motioncor/20S_169_Mar28_21.59.46_DriftCorr.log,gctf/20S_169_Mar28_21.59.46_EPA.log,4.7462,1.06,4.52861,300.0,3.283356,4746.200684,2.62,52.650124,10000.0,16.01,0.1,/home/viktor/Downloads/input/20S_169_Mar28_21.59.46/20S_169_Mar28_21.59.46.ctf:mrc,/home/viktor/Downloads/input/20S_169_Mar28_21.59.46/20S_169_Mar28_21.59.46.mrc,gctf/20S_169_Mar28_21.59.46_gctf.log,4528.61084,motioncor/20S_169_Mar28_21.59.46_DW.mrc,4.6374049999999984,0.2175900000000004
264,20S_168_Mar28_21.57.45,2017-12-15 16:34:22.376488,0.03141,16.557869,2.317972,motioncor/20S_168_Mar28_21.57.45.mrc,gctf/20S_168_Mar28_21.57.45.ctf,motioncor/20S_168_Mar28_21.57.45_DriftCorr.log,gctf/20S_168_Mar28_21.57.45_EPA.log,4.82187,1.06,4.619,300.0,3.2058150000000003,4821.870117,2.62,57.056629,10000.0,16.56,0.1,/home/viktor/Downloads/input/20S_168_Mar28_21.57.45/20S_168_Mar28_21.57.45.ctf:mrc,/home/viktor/Downloads/input/20S_168_Mar28_21.57.45/20S_168_Mar28_21.57.45.mrc,gctf/20S_168_Mar28_21.57.45_gctf.log,4618.996094,motioncor/20S_168_Mar28_21.57.45_DW.mrc,4.720434999999998,0.20286999999999988
265,20S_167_Mar28_21.55.43,2017-12-15 16:34:52.890254,0.042601,23.924812,2.969159,motioncor/20S_167_Mar28_21.55.43.mrc,gctf/20S_167_Mar28_21.55.43.ctf,motioncor/20S_167_Mar28_21.55.43_DriftCorr.log,gctf/20S_167_Mar28_21.55.43_EPA.log,5.617310000000002,1.06,5.35764,300.0,3.310884,5617.308594,2.62,46.199490000000004,10000.0,23.92,0.1,/home/viktor/Downloads/input/20S_167_Mar28_21.55.43/20S_167_Mar28_21.55.43.ctf:mrc,/home/viktor/Downloads/input/20S_167_Mar28_21.55.43/20S_167_Mar28_21.55.43.mrc,gctf/20S_167_Mar28_21.55.43_gctf.log,5357.636719,motioncor/20S_167_Mar28_21.55.43_DW.mrc,5.487475000000001,0.25967000000000073
266,20S_166_Mar28_21.53.30,2017-12-15 16:35:23.357561,0.027669,25.132416,3.134112,motioncor/20S_166_Mar28_21.53.30.mrc,gctf/20S_166_Mar28_21.53.30.ctf,motioncor/20S_166_Mar28_21.53.30_DriftCorr.log,gctf/20S_166_Mar28_21.53.30_EPA.log,7.1460300000000005,1.06,6.86534,300.0,3.4806730000000003,7146.026367,2.62,50.818740999999996,10000.0,25.13,0.1,/home/viktor/Downloads/input/20S_166_Mar28_21.53.30/20S_166_Mar28_21.53.30.ctf:mrc,/home/viktor/Downloads/input/20S_166_Mar28_21.53.30/20S_166_Mar28_21.53.30.mrc,gctf/20S_166_Mar28_21.53.30_gctf.log,6865.339844,motioncor/20S_166_Mar28_21.53.30_DW.mrc,7.005685000000001,0.2806899999999999
