micrograph,created_at,_rlnCtfFigureOfMerit #11,_rlnDefocusAngle #5,_rlnCtfMaxResolution #12,motioncor_aligned_no_DW,gctf_ctf_fit,motioncor_log,gctf_epa_log,Defocus_U,_rlnDetectorPixelSize #10,Defocus_V,_rlnVoltage #6,Phase_shift,Resolution,_rlnDefocusU #3,_rlnSphericalAberration #7,_rlnPhaseShift #13,_rlnMagnification #9,Angle,_rlnAmplitudeContrast #8,_rlnCtfImage #2,_rlnMicrographName #1,gctf_log,_rlnDefocusV #4,motioncor_aligned_DW,Defocus,delta_Defocus
20S_168_Mar28_21.57.45,2017-12-15 16:34:22.376488,0.031410,16.557869,2.317972,motioncor/20S_168_Mar28_21.57.45.mrc,gctf/20S_168_Mar28_21.57.45.ctf,motioncor/20S_168_Mar28_21.57.45_DriftCorr.log,gctf/20S_168_Mar28_21.57.45_EPA.log,4.82187,1.060000,4.619,300.000000,0.317,3.2058150000000003,4821.870117,2.620000,57.056629,10000.000000,16.56,0.100000,/home/viktor/Downloads/input/20S_168_Mar28_21.57.45/20S_168_Mar28_21.57.45.ctf:mrc,/home/viktor/Downloads/input/20S_168_Mar28_21.57.45/20S_168_Mar28_21.57.45.mrc,gctf/20S_168_Mar28_21.57.45_gctf.log,4618.996094,motioncor/20S_168_Mar28_21.57.45_DW.mrc,4.720434999999999,0.20286999999999988
20S_167_Mar28_21.55.43,2017-12-15 16:34:52.890254,0.042601,23.924812,2.969159,motioncor/20S_167_Mar28_21.55.43.mrc,gctf/20S_167_Mar28_21.55.43.ctf,motioncor/20S_167_Mar28_21.55.43_DriftCorr.log,gctf/20S_167_Mar28_21.55.43_EPA.log,5.617310000000001,1.060000,5.35764,300.000000,0.2566666666666667,3.3108839999999997,5617.308594,2.620000,46.199490,10000.000000,23.92,0.100000,/home/viktor/Downloads/input/20S_167_Mar28_21.55.43/20S_167_Mar28_21.55.43.ctf:mrc,/home/viktor/Downloads/input/20S_167_Mar28_21.55.43/20S_167_Mar28_21.55.43.mrc,gctf/20S_167_Mar28_21.55.43_gctf.log,5357.636719,motioncor/20S_167_Mar28_21.55.43_DW.mrc,5.487475000000001,0.25967000000000073
20S_166_Mar28_21.53.30,2017-12-15 16:35:23.357561,0.027669,25.132416,3.134112,motioncor/20S_166_Mar28_21.53.30.mrc,gctf/20S_166_Mar28_21.53.30.ctf,motioncor/20S_166_Mar28_21.53.30_DriftCorr.log,gctf/20S_166_Mar28_21.53.30_EPA.log,7.14603,1.060000,6.86534,300.000000,0.2823333333333333,3.4806730000000003,7146.026367,2.620000,50.818741,10000.000000,25.13,0.100000,/home/viktor/Downloads/input/20S_166_Mar28_21.53.30/20S_166_Mar28_21.53.30.ctf:mrc,/home/viktor/Downloads/input/20S_166_Mar28_21.53.30/20S_166_Mar28_21.53.30.mrc,gctf/20S_166_Mar28_21.53.30_gctf.log,6865.339844,motioncor/20S_166_Mar28_21.53.30_DW.mrc,7.005685,0.2806899999999999
20S_165_Mar28_21.51.28,2017-12-15 16:35:53.827266,0.030211,24.622625,3.288327,motioncor/20S_165_Mar28_21.51.28.mrc,gctf/20S_165_Mar28_21.51.28.ctf,motioncor/20S_165_Mar28_21.51.28_DriftCorr.log,gctf/20S_165_Mar28_21.51.28_EPA.log,7.449409999999999,1.060000,7.07831,300.000000,0.23527777777777778,3.4612589999999996,7449.410645,2.620000,42.353893,10000.000000,24.62,0.100000,/home/viktor/Downloads/input/20S_165_Mar28_21.51.28/20S_165_Mar28_21.51.28.ctf:mrc,/home/viktor/Downloads/input/20S_165_Mar28_21.51.28/20S_165_Mar28_21.51.28.mrc,gctf/20S_165_Mar28_21.51.28_gctf.log,7078.314941,motioncor/20S_165_Mar28_21.51.28_DW.mrc,7.26386,0.3710999999999993
20S_164_Mar28_21.49.27,2017-12-15 16:36:24.424193,0.052632,23.500017,3.315939,motioncor/20S_164_Mar28_21.49.27.mrc,gctf/20S_164_Mar28_21.49.27.ctf,motioncor/20S_164_Mar28_21.49.27_DriftCorr.log,gctf/20S_164_Mar28_21.49.27_EPA.log,7.16794,1.060000,6.85816,300.000000,0.21988888888888888,3.523017,7167.937988,2.620000,39.584984,10000.000000,23.5,0.100000,/home/viktor/Downloads/input/20S_164_Mar28_21.49.27/20S_164_Mar28_21.49.27.ctf:mrc,/home/viktor/Downloads/input/20S_164_Mar28_21.49.27/20S_164_Mar28_21.49.27.mrc,gctf/20S_164_Mar28_21.49.27_gctf.log,6858.160645,motioncor/20S_164_Mar28_21.49.27_DW.mrc,7.013049999999999,0.30977999999999994
20S_163_Mar28_21.47.08,2017-12-15 16:36:55.350393,0.054199,22.111320,2.800696,motioncor/20S_163_Mar28_21.47.08.mrc,gctf/20S_163_Mar28_21.47.08.ctf,motioncor/20S_163_Mar28_21.47.08_DriftCorr.log,gctf/20S_163_Mar28_21.47.08_EPA.log,6.69588,1.060000,6.4073199999999995,300.000000,0.21144444444444446,3.186999,6695.880371,2.620000,38.063026,10000.000000,22.11,0.100000,/home/viktor/Downloads/input/20S_163_Mar28_21.47.08/20S_163_Mar28_21.47.08.ctf:mrc,/home/viktor/Downloads/input/20S_163_Mar28_21.47.08/20S_163_Mar28_21.47.08.mrc,gctf/20S_163_Mar28_21.47.08_gctf.log,6407.315918,motioncor/20S_163_Mar28_21.47.08_DW.mrc,6.5516000000000005,0.28856000000000037
20S_162_Mar28_21.45.06,2017-12-15 16:37:26.295834,0.041558,22.367889,2.598014,motioncor/20S_162_Mar28_21.45.06.mrc,gctf/20S_162_Mar28_21.45.06.ctf,motioncor/20S_162_Mar28_21.45.06_DriftCorr.log,gctf/20S_162_Mar28_21.45.06_EPA.log,6.27338,1.060000,6.0083400000000005,300.000000,0.16422222222222221,3.215307,6273.380859,2.620000,29.562298,10000.000000,22.37,0.100000,/home/viktor/Downloads/input/20S_162_Mar28_21.45.06/20S_162_Mar28_21.45.06.ctf:mrc,/home/viktor/Downloads/input/20S_162_Mar28_21.45.06/20S_162_Mar28_21.45.06.mrc,gctf/20S_162_Mar28_21.45.06_gctf.log,6008.343750,motioncor/20S_162_Mar28_21.45.06_DW.mrc,6.140860000000001,0.26503999999999994
20S_161_Mar28_21.43.04,2017-12-15 16:37:56.818372,0.043270,19.575155,2.855937,motioncor/20S_161_Mar28_21.43.04.mrc,gctf/20S_161_Mar28_21.43.04.ctf,motioncor/20S_161_Mar28_21.43.04_DriftCorr.log,gctf/20S_161_Mar28_21.43.04_EPA.log,6.024109999999999,1.060000,5.761520000000001,300.000000,0.12644444444444444,2.97526,6024.108398,2.620000,22.755829,10000.000000,19.58,0.100000,/home/viktor/Downloads/input/20S_161_Mar28_21.43.04/20S_161_Mar28_21.43.04.ctf:mrc,/home/viktor/Downloads/input/20S_161_Mar28_21.43.04/20S_161_Mar28_21.43.04.mrc,gctf/20S_161_Mar28_21.43.04_gctf.log,5761.522461,motioncor/20S_161_Mar28_21.43.04_DW.mrc,5.892815000000001,0.26258999999999855
20S_160_Mar28_21.41.03,2017-12-15 16:38:27.287666,0.041125,36.099785,2.493617,motioncor/20S_160_Mar28_21.41.03.mrc,gctf/20S_160_Mar28_21.41.03.ctf,motioncor/20S_160_Mar28_21.41.03_DriftCorr.log,gctf/20S_160_Mar28_21.41.03_EPA.log,5.93722,1.060000,5.761909999999999,300.000000,0.6007222222222222,3.208183,5937.221191,2.620000,108.129120,10000.000000,36.1,0.100000,/home/viktor/Downloads/input/20S_160_Mar28_21.41.03/20S_160_Mar28_21.41.03.ctf:mrc,/home/viktor/Downloads/input/20S_160_Mar28_21.41.03/20S_160_Mar28_21.41.03.mrc,gctf/20S_160_Mar28_21.41.03_gctf.log,5761.907715,motioncor/20S_160_Mar28_21.41.03_DW.mrc,5.849565,0.17531000000000052
20S_159_Mar28_21.39.01,2017-12-15 16:38:57.749601,0.040038,40.853275,3.024986,motioncor/20S_159_Mar28_21.39.01.mrc,gctf/20S_159_Mar28_21.39.01.ctf,motioncor/20S_159_Mar28_21.39.01_DriftCorr.log,gctf/20S_159_Mar28_21.39.01_EPA.log,5.897060000000001,1.060000,5.72978,300.000000,0.6206111111111111,3.3857209999999998,5897.064453,2.620000,111.706589,10000.000000,40.85,0.100000,/home/viktor/Downloads/input/20S_159_Mar28_21.39.01/20S_159_Mar28_21.39.01.ctf:mrc,/home/viktor/Downloads/input/20S_159_Mar28_21.39.01/20S_159_Mar28_21.39.01.mrc,gctf/20S_159_Mar28_21.39.01_gctf.log,5729.778320,motioncor/20S_159_Mar28_21.39.01_DW.mrc,5.81342,0.16728000000000076
20S_158_Mar28_21.37.00,2017-12-15 16:39:28.223848,0.042196,34.241673,2.895920,motioncor/20S_158_Mar28_21.37.00.mrc,gctf/20S_158_Mar28_21.37.00.ctf,motioncor/20S_158_Mar28_21.37.00_DriftCorr.log,gctf/20S_158_Mar28_21.37.00_EPA.log,5.845479999999999,1.060000,5.65384,300.000000,0.6054444444444445,3.212929,5845.484375,2.620000,108.983513,10000.000000,34.24,0.100000,/home/viktor/Downloads/input/20S_158_Mar28_21.37.00/20S_158_Mar28_21.37.00.ctf:mrc,/home/viktor/Downloads/input/20S_158_Mar28_21.37.00/20S_158_Mar28_21.37.00.mrc,gctf/20S_158_Mar28_21.37.00_gctf.log,5653.841797,motioncor/20S_158_Mar28_21.37.00_DW.mrc,5.7496599999999995,0.1916399999999996
20S_157_Mar28_21.34.58,2017-12-15 16:39:58.698070,0.045324,35.361721,2.444502,motioncor/20S_157_Mar28_21.34.58.mrc,gctf/20S_157_Mar28_21.34.58.ctf,motioncor/20S_157_Mar28_21.34.58_DriftCorr.log,gctf/20S_157_Mar28_21.34.58_EPA.log,5.7062,1.060000,5.53572,300.000000,0.5977222222222223,2.911448,5706.201660,2.620000,107.594193,10000.000000,35.36,0.100000,/home/viktor/Downloads/input/20S_157_Mar28_21.34.58/20S_157_Mar28_21.34.58.ctf:mrc,/home/viktor/Downloads/input/20S_157_Mar28_21.34.58/20S_157_Mar28_21.34.58.mrc,gctf/20S_157_Mar28_21.34.58_gctf.log,5535.724121,motioncor/20S_157_Mar28_21.34.58_DW.mrc,5.62096,0.17047999999999952
20S_156_Mar28_21.32.57,2017-12-15 16:40:29.146483,0.041376,34.662422,2.818871,motioncor/20S_156_Mar28_21.32.57.mrc,gctf/20S_156_Mar28_21.32.57.ctf,motioncor/20S_156_Mar28_21.32.57_DriftCorr.log,gctf/20S_156_Mar28_21.32.57_EPA.log,5.2251199999999995,1.060000,5.086399999999999,300.000000,0.5482222222222223,3.078583,5225.122559,2.620000,98.676331,10000.000000,34.66,0.100000,/home/viktor/Downloads/input/20S_156_Mar28_21.32.57/20S_156_Mar28_21.32.57.ctf:mrc,/home/viktor/Downloads/input/20S_156_Mar28_21.32.57/20S_156_Mar28_21.32.57.mrc,gctf/20S_156_Mar28_21.32.57_gctf.log,5086.396973,motioncor/20S_156_Mar28_21.32.57_DW.mrc,5.15576,0.13872000000000018
20S_155_Mar28_21.30.55,2017-12-15 16:40:59.609802,0.032402,38.108150,3.082952,motioncor/20S_155_Mar28_21.30.55.mrc,gctf/20S_155_Mar28_21.30.55.ctf,motioncor/20S_155_Mar28_21.30.55_DriftCorr.log,gctf/20S_155_Mar28_21.30.55_EPA.log,4.99542,1.060000,4.83258,300.000000,0.5963333333333334,3.412317,4995.420410,2.620000,107.343018,10000.000000,38.11,0.100000,/home/viktor/Downloads/input/20S_155_Mar28_21.30.55/20S_155_Mar28_21.30.55.ctf:mrc,/home/viktor/Downloads/input/20S_155_Mar28_21.30.55/20S_155_Mar28_21.30.55.mrc,gctf/20S_155_Mar28_21.30.55_gctf.log,4832.583496,motioncor/20S_155_Mar28_21.30.55_DW.mrc,4.914,0.1628400000000001
20S_154_Mar28_21.28.54,2017-12-15 16:41:30.075217,0.030934,44.748604,2.616795,motioncor/20S_154_Mar28_21.28.54.mrc,gctf/20S_154_Mar28_21.28.54.ctf,motioncor/20S_154_Mar28_21.28.54_DriftCorr.log,gctf/20S_154_Mar28_21.28.54_EPA.log,4.88746,1.060000,4.7763800000000005,300.000000,0.5596666666666666,3.170715,4887.463867,2.620000,100.741982,10000.000000,44.75,0.100000,/home/viktor/Downloads/input/20S_154_Mar28_21.28.54/20S_154_Mar28_21.28.54.ctf:mrc,/home/viktor/Downloads/input/20S_154_Mar28_21.28.54/20S_154_Mar28_21.28.54.mrc,gctf/20S_154_Mar28_21.28.54_gctf.log,4776.375000,motioncor/20S_154_Mar28_21.28.54_DW.mrc,4.83192,0.1110799999999994
20S_153_Mar28_21.26.52,2017-12-15 16:42:01.206856,0.034067,36.097744,2.650323,motioncor/20S_153_Mar28_21.26.52.mrc,gctf/20S_153_Mar28_21.26.52.ctf,motioncor/20S_153_Mar28_21.26.52_DriftCorr.log,gctf/20S_153_Mar28_21.26.52_EPA.log,4.9148000000000005,1.060000,4.814970000000001,300.000000,0.5714444444444444,3.266075,4914.798828,2.620000,102.862961,10000.000000,36.1,0.100000,/home/viktor/Downloads/input/20S_153_Mar28_21.26.52/20S_153_Mar28_21.26.52.ctf:mrc,/home/viktor/Downloads/input/20S_153_Mar28_21.26.52/20S_153_Mar28_21.26.52.mrc,gctf/20S_153_Mar28_21.26.52_gctf.log,4814.970703,motioncor/20S_153_Mar28_21.26.52_DW.mrc,4.864885,0.09982999999999986
20S_152_Mar28_21.24.49,2017-12-15 16:42:32.204512,0.036226,37.352913,2.661691,motioncor/20S_152_Mar28_21.24.49.mrc,gctf/20S_152_Mar28_21.24.49.ctf,motioncor/20S_152_Mar28_21.24.49_DriftCorr.log,gctf/20S_152_Mar28_21.24.49_EPA.log,4.91368,1.060000,4.77046,300.000000,0.5935555555555556,2.9390259999999997,4913.679688,2.620000,106.837044,10000.000000,37.35,0.100000,/home/viktor/Downloads/input/20S_152_Mar28_21.24.49/20S_152_Mar28_21.24.49.ctf:mrc,/home/viktor/Downloads/input/20S_152_Mar28_21.24.49/20S_152_Mar28_21.24.49.mrc,gctf/20S_152_Mar28_21.24.49_gctf.log,4770.458984,motioncor/20S_152_Mar28_21.24.49_DW.mrc,4.84207,0.14322000000000035
20S_151_Mar28_21.22.47,2017-12-15 16:43:02.697028,0.046182,33.896400,2.590268,motioncor/20S_151_Mar28_21.22.47.mrc,gctf/20S_151_Mar28_21.22.47.ctf,motioncor/20S_151_Mar28_21.22.47_DriftCorr.log,gctf/20S_151_Mar28_21.22.47_EPA.log,5.5069799999999995,1.060000,5.326770000000001,300.000000,0.5826111111111112,3.256282,5506.981445,2.620000,104.865433,10000.000000,33.9,0.100000,/home/viktor/Downloads/input/20S_151_Mar28_21.22.47/20S_151_Mar28_21.22.47.ctf:mrc,/home/viktor/Downloads/input/20S_151_Mar28_21.22.47/20S_151_Mar28_21.22.47.mrc,gctf/20S_151_Mar28_21.22.47_gctf.log,5326.766602,motioncor/20S_151_Mar28_21.22.47_DW.mrc,5.416875,0.18020999999999887
20S_150_Mar28_21.20.34,2017-12-15 16:43:33.140601,0.034005,32.253090,2.831734,motioncor/20S_150_Mar28_21.20.34.mrc,gctf/20S_150_Mar28_21.20.34.ctf,motioncor/20S_150_Mar28_21.20.34_DriftCorr.log,gctf/20S_150_Mar28_21.20.34_EPA.log,7.44224,1.060000,7.14996,300.000000,0.5488888888888889,3.354347,7442.240723,2.620000,98.802017,10000.000000,32.25,0.100000,/home/viktor/Downloads/input/20S_150_Mar28_21.20.34/20S_150_Mar28_21.20.34.ctf:mrc,/home/viktor/Downloads/input/20S_150_Mar28_21.20.34/20S_150_Mar28_21.20.34.mrc,gctf/20S_150_Mar28_21.20.34_gctf.log,7149.964355,motioncor/20S_150_Mar28_21.20.34_DW.mrc,7.2961,0.2922799999999999
20S_149_Mar28_21.18.32,2017-12-15 16:44:03.602937,0.037964,39.854851,3.310884,motioncor/20S_149_Mar28_21.18.32.mrc,gctf/20S_149_Mar28_21.18.32.ctf,motioncor/20S_149_Mar28_21.18.32_DriftCorr.log,gctf/20S_149_Mar28_21.18.32_EPA.log,7.03075,1.060000,6.81006,300.000000,0.5374444444444444,3.548922,7030.748535,2.620000,96.736839,10000.000000,39.85,0.100000,/home/viktor/Downloads/input/20S_149_Mar28_21.18.32/20S_149_Mar28_21.18.32.ctf:mrc,/home/viktor/Downloads/input/20S_149_Mar28_21.18.32/20S_149_Mar28_21.18.32.mrc,gctf/20S_149_Mar28_21.18.32_gctf.log,6810.056152,motioncor/20S_149_Mar28_21.18.32_DW.mrc,6.920405000000001,0.22069000000000027
20S_148_Mar28_21.16.30,2017-12-15 16:44:34.116254,0.053105,42.039059,2.857816,motioncor/20S_148_Mar28_21.16.30.mrc,gctf/20S_148_Mar28_21.16.30.ctf,motioncor/20S_148_Mar28_21.16.30_DriftCorr.log,gctf/20S_148_Mar28_21.16.30_EPA.log,6.4017,1.060000,6.213970000000001,300.000000,0.5144444444444444,3.175351,6401.700195,2.620000,92.595261,10000.000000,42.04,0.100000,/home/viktor/Downloads/input/20S_148_Mar28_21.16.30/20S_148_Mar28_21.16.30.ctf:mrc,/home/viktor/Downloads/input/20S_148_Mar28_21.16.30/20S_148_Mar28_21.16.30.mrc,gctf/20S_148_Mar28_21.16.30_gctf.log,6213.973633,motioncor/20S_148_Mar28_21.16.30_DW.mrc,6.307835,0.1877299999999993
20S_147_Mar28_21.14.28,2017-12-15 16:45:04.609355,0.052553,36.248196,2.637450,motioncor/20S_147_Mar28_21.14.28.mrc,gctf/20S_147_Mar28_21.14.28.ctf,motioncor/20S_147_Mar28_21.14.28_DriftCorr.log,gctf/20S_147_Mar28_21.14.28_EPA.log,5.82932,1.060000,5.6429,300.000000,0.5678888888888889,3.01868,5829.321777,2.620000,102.219147,10000.000000,36.25,0.100000,/home/viktor/Downloads/input/20S_147_Mar28_21.14.28/20S_147_Mar28_21.14.28.ctf:mrc,/home/viktor/Downloads/input/20S_147_Mar28_21.14.28/20S_147_Mar28_21.14.28.mrc,gctf/20S_147_Mar28_21.14.28_gctf.log,5642.895020,motioncor/20S_147_Mar28_21.14.28_DW.mrc,5.73611,0.18642000000000003
20S_146_Mar28_21.12.27,2017-12-15 16:45:35.081677,0.040264,34.735786,2.637450,motioncor/20S_146_Mar28_21.12.27.mrc,gctf/20S_146_Mar28_21.12.27.ctf,motioncor/20S_146_Mar28_21.12.27_DriftCorr.log,gctf/20S_146_Mar28_21.12.27_EPA.log,5.43276,1.060000,5.24494,300.000000,0.5001111111111111,2.833581,5432.760254,2.620000,90.022362,10000.000000,34.74,0.100000,/home/viktor/Downloads/input/20S_146_Mar28_21.12.27/20S_146_Mar28_21.12.27.ctf:mrc,/home/viktor/Downloads/input/20S_146_Mar28_21.12.27/20S_146_Mar28_21.12.27.mrc,gctf/20S_146_Mar28_21.12.27_gctf.log,5244.937012,motioncor/20S_146_Mar28_21.12.27_DW.mrc,5.338850000000001,0.18782000000000032
20S_145_Mar28_21.10.25,2017-12-15 16:46:05.581287,0.035604,39.342201,2.562761,motioncor/20S_145_Mar28_21.10.25.mrc,gctf/20S_145_Mar28_21.10.25.ctf,motioncor/20S_145_Mar28_21.10.25_DriftCorr.log,gctf/20S_145_Mar28_21.10.25_EPA.log,5.31597,1.060000,5.149970000000001,300.000000,0.5114444444444445,2.9470009999999998,5315.971191,2.620000,92.060616,10000.000000,39.34,0.100000,/home/viktor/Downloads/input/20S_145_Mar28_21.10.25/20S_145_Mar28_21.10.25.ctf:mrc,/home/viktor/Downloads/input/20S_145_Mar28_21.10.25/20S_145_Mar28_21.10.25.mrc,gctf/20S_145_Mar28_21.10.25_gctf.log,5149.970215,motioncor/20S_145_Mar28_21.10.25_DW.mrc,5.23297,0.16599999999999948
20S_144_Mar28_21.08.23,2017-12-15 16:46:36.047733,0.037958,37.678436,2.701418,motioncor/20S_144_Mar28_21.08.23.mrc,gctf/20S_144_Mar28_21.08.23.ctf,motioncor/20S_144_Mar28_21.08.23_DriftCorr.log,gctf/20S_144_Mar28_21.08.23_EPA.log,5.4282200000000005,1.060000,5.264270000000001,300.000000,0.5129444444444444,2.789904,5428.222168,2.620000,92.327606,10000.000000,37.68,0.100000,/home/viktor/Downloads/input/20S_144_Mar28_21.08.23/20S_144_Mar28_21.08.23.ctf:mrc,/home/viktor/Downloads/input/20S_144_Mar28_21.08.23/20S_144_Mar28_21.08.23.mrc,gctf/20S_144_Mar28_21.08.23_gctf.log,5264.273926,motioncor/20S_144_Mar28_21.08.23_DW.mrc,5.346245000000001,0.16394999999999982
20S_143_Mar28_21.06.21,2017-12-15 16:47:06.578984,0.039335,38.120083,2.975260,motioncor/20S_143_Mar28_21.06.21.mrc,gctf/20S_143_Mar28_21.06.21.ctf,motioncor/20S_143_Mar28_21.06.21_DriftCorr.log,gctf/20S_143_Mar28_21.06.21_EPA.log,5.71232,1.060000,5.5536,300.000000,0.5191111111111111,3.078583,5712.324707,2.620000,93.440971,10000.000000,38.12,0.100000,/home/viktor/Downloads/input/20S_143_Mar28_21.06.21/20S_143_Mar28_21.06.21.ctf:mrc,/home/viktor/Downloads/input/20S_143_Mar28_21.06.21/20S_143_Mar28_21.06.21.mrc,gctf/20S_143_Mar28_21.06.21_gctf.log,5553.599121,motioncor/20S_143_Mar28_21.06.21_DW.mrc,5.63296,0.15871999999999975
20S_142_Mar28_21.04.20,2017-12-15 16:47:37.042309,0.039222,37.889446,2.716623,motioncor/20S_142_Mar28_21.04.20.mrc,gctf/20S_142_Mar28_21.04.20.ctf,motioncor/20S_142_Mar28_21.04.20_DriftCorr.log,gctf/20S_142_Mar28_21.04.20_EPA.log,5.69188,1.060000,5.52449,300.000000,0.5060555555555556,3.024986,5691.881836,2.620000,91.086563,10000.000000,37.89,0.100000,/home/viktor/Downloads/input/20S_142_Mar28_21.04.20/20S_142_Mar28_21.04.20.ctf:mrc,/home/viktor/Downloads/input/20S_142_Mar28_21.04.20/20S_142_Mar28_21.04.20.mrc,gctf/20S_142_Mar28_21.04.20_gctf.log,5524.492188,motioncor/20S_142_Mar28_21.04.20_DW.mrc,5.608185,0.16739000000000015
20S_141_Mar28_21.02.17,2017-12-15 16:48:07.510041,0.042152,37.873215,2.565789,motioncor/20S_141_Mar28_21.02.17.mrc,gctf/20S_141_Mar28_21.02.17.ctf,motioncor/20S_141_Mar28_21.02.17_DriftCorr.log,gctf/20S_141_Mar28_21.02.17_EPA.log,5.5727,1.060000,5.404739999999999,300.000000,0.4771666666666667,2.6136459999999997,5572.695801,2.620000,85.886261,10000.000000,37.87,0.100000,/home/viktor/Downloads/input/20S_141_Mar28_21.02.17/20S_141_Mar28_21.02.17.ctf:mrc,/home/viktor/Downloads/input/20S_141_Mar28_21.02.17/20S_141_Mar28_21.02.17.mrc,gctf/20S_141_Mar28_21.02.17_gctf.log,5404.743652,motioncor/20S_141_Mar28_21.02.17_DW.mrc,5.488719999999999,0.16796000000000078
20S_139_Mar28_20.58.13,2017-12-15 16:48:37.990356,0.029996,33.634109,2.919274,motioncor/20S_139_Mar28_20.58.13.mrc,gctf/20S_139_Mar28_20.58.13.ctf,motioncor/20S_139_Mar28_20.58.13_DriftCorr.log,gctf/20S_139_Mar28_20.58.13_EPA.log,5.0519799999999995,1.060000,4.92465,300.000000,0.4354444444444444,3.161485,5051.983398,2.620000,78.382996,10000.000000,33.63,0.100000,/home/viktor/Downloads/input/20S_139_Mar28_20.58.13/20S_139_Mar28_20.58.13.ctf:mrc,/home/viktor/Downloads/input/20S_139_Mar28_20.58.13/20S_139_Mar28_20.58.13.mrc,gctf/20S_139_Mar28_20.58.13_gctf.log,4924.653320,motioncor/20S_139_Mar28_20.58.13_DW.mrc,4.988314999999999,0.12732999999999972
20S_138_Mar28_20.56.11,2017-12-15 16:49:08.451998,0.033653,43.739090,3.159185,motioncor/20S_138_Mar28_20.56.11.mrc,gctf/20S_138_Mar28_20.56.11.ctf,motioncor/20S_138_Mar28_20.56.11_DriftCorr.log,gctf/20S_138_Mar28_20.56.11_EPA.log,5.00115,1.060000,4.84306,300.000000,0.4825,3.2908180000000002,5001.149414,2.620000,86.848267,10000.000000,43.74,0.100000,/home/viktor/Downloads/input/20S_138_Mar28_20.56.11/20S_138_Mar28_20.56.11.ctf:mrc,/home/viktor/Downloads/input/20S_138_Mar28_20.56.11/20S_138_Mar28_20.56.11.mrc,gctf/20S_138_Mar28_20.56.11_gctf.log,4843.061523,motioncor/20S_138_Mar28_20.56.11_DW.mrc,4.922104999999999,0.15808999999999962
20S_137_Mar28_20.54.08,2017-12-15 16:49:38.929780,0.030498,38.042046,2.436276,motioncor/20S_137_Mar28_20.54.08.mrc,gctf/20S_137_Mar28_20.54.08.ctf,motioncor/20S_137_Mar28_20.54.08_DriftCorr.log,gctf/20S_137_Mar28_20.54.08_EPA.log,4.954770000000001,1.060000,4.8398,300.000000,0.46266666666666667,3.2858400000000003,4954.770508,2.620000,83.281128,10000.000000,38.04,0.100000,/home/viktor/Downloads/input/20S_137_Mar28_20.54.08/20S_137_Mar28_20.54.08.ctf:mrc,/home/viktor/Downloads/input/20S_137_Mar28_20.54.08/20S_137_Mar28_20.54.08.mrc,gctf/20S_137_Mar28_20.54.08_gctf.log,4839.800781,motioncor/20S_137_Mar28_20.54.08_DW.mrc,4.897285,0.11497000000000046
20S_136_Mar28_20.51.40,2017-12-15 16:50:09.398714,0.033317,29.316811,2.899786,motioncor/20S_136_Mar28_20.51.40.mrc,gctf/20S_136_Mar28_20.51.40.ctf,motioncor/20S_136_Mar28_20.51.40_DriftCorr.log,gctf/20S_136_Mar28_20.51.40_EPA.log,4.92809,1.060000,4.815939999999999,300.000000,0.4512222222222222,3.052621,4928.093262,2.620000,81.224258,10000.000000,29.32,0.100000,/home/viktor/Downloads/input/20S_136_Mar28_20.51.40/20S_136_Mar28_20.51.40.ctf:mrc,/home/viktor/Downloads/input/20S_136_Mar28_20.51.40/20S_136_Mar28_20.51.40.mrc,gctf/20S_136_Mar28_20.51.40_gctf.log,4815.944824,motioncor/20S_136_Mar28_20.51.40_DW.mrc,4.872014999999999,0.11215000000000064
20S_135_Mar28_20.49.38,2017-12-15 16:50:39.868603,0.043386,37.508972,2.844715,motioncor/20S_135_Mar28_20.49.38.mrc,gctf/20S_135_Mar28_20.49.38.ctf,motioncor/20S_135_Mar28_20.49.38_DriftCorr.log,gctf/20S_135_Mar28_20.49.38_EPA.log,5.58524,1.060000,5.40823,300.000000,0.4341111111111111,2.9470009999999998,5585.238281,2.620000,78.144806,10000.000000,37.51,0.100000,/home/viktor/Downloads/input/20S_135_Mar28_20.49.38/20S_135_Mar28_20.49.38.ctf:mrc,/home/viktor/Downloads/input/20S_135_Mar28_20.49.38/20S_135_Mar28_20.49.38.mrc,gctf/20S_135_Mar28_20.49.38_gctf.log,5408.225586,motioncor/20S_135_Mar28_20.49.38_DW.mrc,5.496734999999999,0.1770100000000001
20S_134_Mar28_20.47.24,2017-12-15 16:51:10.334146,0.028516,44.502174,3.037678,motioncor/20S_134_Mar28_20.47.24.mrc,gctf/20S_134_Mar28_20.47.24.ctf,motioncor/20S_134_Mar28_20.47.24_DriftCorr.log,gctf/20S_134_Mar28_20.47.24_EPA.log,6.92336,1.060000,6.73559,300.000000,0.46761111111111114,3.3778230000000002,6923.363281,2.620000,84.171753,10000.000000,44.5,0.100000,/home/viktor/Downloads/input/20S_134_Mar28_20.47.24/20S_134_Mar28_20.47.24.ctf:mrc,/home/viktor/Downloads/input/20S_134_Mar28_20.47.24/20S_134_Mar28_20.47.24.mrc,gctf/20S_134_Mar28_20.47.24_gctf.log,6735.587891,motioncor/20S_134_Mar28_20.47.24_DW.mrc,6.829475,0.18776999999999955
